model - 1591451362, 1591451519.652, 0.77, 0.173,  0.7, 0.1941
model - 1591451362, 1591451519.772, 0.8, 0.1605,  0.76, 0.1618
model - 1591451362, 1591451519.87, 0.85, 0.1302,  0.76, 0.1683
model - 1591451362, 1591451520.008, 0.77, 0.1466,  0.77, 0.158
model - 1591451362, 1591451520.109, 0.74, 0.1834,  0.74, 0.1858
model - 1591451362, 1591451520.212, 0.75, 0.1566,  0.79, 0.146
model - 1591451362, 1591451520.316, 0.77, 0.1628,  0.78, 0.1592
model - 1591451362, 1591451520.412, 0.8, 0.1546,  0.67, 0.2174
model - 1591451362, 1591451520.519, 0.8, 0.1493,  0.72, 0.2012
model - 1591451362, 1591451520.634, 0.85, 0.1408,  0.69, 0.1969
model - 1591451362, 1591451520.76, 0.78, 0.1552,  0.73, 0.1795
model - 1591451362, 1591451520.856, 0.77, 0.1688,  0.72, 0.186
model - 1591451362, 1591451520.963, 0.82, 0.1266,  0.76, 0.1654
model - 1591451362, 1591451521.061, 0.69, 0.1712,  0.73, 0.1645
model - 1591451362, 1591451521.164, 0.73, 0.1743,  0.75, 0.1631
model - 1591451362, 1591451521.272, 0.78, 0.155,  0.77, 0.1412
model - 1591451362, 1591451521.375, 0.75, 0.1562,  0.68, 0.2083
model - 1591451362, 1591451521.485, 0.74, 0.1757,  0.72, 0.1909
model - 1591451362, 1591451521.61, 0.78, 0.1581,  0.7, 0.2081
model - 1591451362, 1591451521.71, 0.78, 0.1691,  0.73, 0.168
model - 1591451362, 1591451521.819, 0.69, 0.2016,  0.75, 0.1462
model - 1591451362, 1591451521.932, 0.78, 0.1708,  0.79, 0.1432
model - 1591451362, 1591451522.032, 0.73, 0.1825,  0.75, 0.1847
model - 1591451362, 1591451522.15, 0.74, 0.1644,  0.79, 0.1484
model - 1591451362, 1591451522.257, 0.78, 0.1447,  0.72, 0.1954
model - 1591451362, 1591451522.368, 0.81, 0.1461,  0.76, 0.1775
model - 1591451362, 1591451522.475, 0.82, 0.1332,  0.79, 0.1517
model - 1591451362, 1591451522.574, 0.78, 0.1449,  0.77, 0.1668
model - 1591451362, 1591451522.682, 0.7, 0.1847,  0.71, 0.1836
model - 1591451362, 1591451522.783, 0.68, 0.2024,  0.78, 0.1563
model - 1591451362, 1591451522.898, 0.8, 0.1409,  0.72, 0.1771
model - 1591451362, 1591451523.046, 0.8, 0.1316,  0.75, 0.1715
model - 1591451362, 1591451523.153, 0.82, 0.1371,  0.78, 0.1647
model - 1591451362, 1591451523.285, 0.78, 0.1276,  0.74, 0.1795
model - 1591451362, 1591451523.382, 0.87, 0.1175,  0.8, 0.1415
model - 1591451362, 1591451523.485, 0.81, 0.1344,  0.79, 0.1647
model - 1591451362, 1591451523.582, 0.78, 0.153,  0.84, 0.1292
model - 1591451362, 1591451523.679, 0.75, 0.1676,  0.78, 0.1622
model - 1591451362, 1591451523.777, 0.68, 0.2034,  0.7, 0.1752
model - 1591451362, 1591451523.887, 0.74, 0.1715,  0.7, 0.1952
model - 1591451362, 1591451523.985, 0.85, 0.1178,  0.77, 0.1515
model - 1591451362, 1591451524.086, 0.78, 0.1418,  0.75, 0.1556
model - 1591451362, 1591451524.204, 0.73, 0.19,  0.77, 0.1565
model - 1591451362, 1591451524.316, 0.74, 0.1704,  0.7, 0.1973
model - 1591451362, 1591451524.421, 0.77, 0.1626,  0.77, 0.1572
model - 1591451362, 1591451524.533, 0.64, 0.2088,  0.71, 0.1969
model - 1591451362, 1591451524.633, 0.77, 0.1429,  0.8, 0.1471
model - 1591451362, 1591451524.75, 0.77, 0.1544,  0.78, 0.1631
model - 1591451362, 1591451524.872, 0.76, 0.1601,  0.78, 0.1414
model - 1591451362, 1591451524.989, 0.77, 0.1652,  0.73, 0.1613
model - 1591451362, 1591451525.102, 0.81, 0.1408,  0.8, 0.1372
model - 1591451362, 1591451525.228, 0.84, 0.1292,  0.73, 0.1744
model - 1591451362, 1591451525.328, 0.85, 0.1296,  0.82, 0.142
model - 1591451362, 1591451525.423, 0.74, 0.1937,  0.78, 0.1421
model - 1591451362, 1591451525.53, 0.74, 0.1712,  0.75, 0.1735
model - 1591451362, 1591451525.639, 0.76, 0.1637,  0.8, 0.151
model - 1591451362, 1591451525.746, 0.74, 0.1686,  0.81, 0.1397
model - 1591451362, 1591451525.857, 0.75, 0.161,  0.73, 0.1809
model - 1591451362, 1591451525.954, 0.73, 0.1748,  0.77, 0.1645
model - 1591451362, 1591451526.064, 0.73, 0.1765,  0.78, 0.1719
model - 1591451362, 1591451526.165, 0.78, 0.1872,  0.78, 0.1607
model - 1591451362, 1591451526.26, 0.75, 0.1653,  0.74, 0.1836
model - 1591451362, 1591451526.357, 0.76, 0.1751,  0.79, 0.1386
model - 1591451362, 1591451526.454, 0.73, 0.1597,  0.76, 0.1401
model - 1591451362, 1591451526.564, 0.77, 0.148,  0.78, 0.1655
model - 1591451362, 1591451526.683, 0.81, 0.1481,  0.7, 0.1798
model - 1591451362, 1591451526.784, 0.78, 0.1435,  0.76, 0.1653
model - 1591451362, 1591451526.878, 0.72, 0.1621,  0.73, 0.1576
model - 1591451362, 1591451526.978, 0.81, 0.1347,  0.74, 0.1812
model - 1591451362, 1591451527.078, 0.8, 0.1496,  0.75, 0.1862
model - 1591451362, 1591451527.176, 0.8, 0.1358,  0.77, 0.1468
model - 1591451362, 1591451527.274, 0.75, 0.1698,  0.79, 0.1466
model - 1591451362, 1591451527.375, 0.77, 0.138,  0.77, 0.1702
model - 1591451362, 1591451527.471, 0.85, 0.1218,  0.76, 0.1681
model - 1591451362, 1591451527.579, 0.8, 0.136,  0.7, 0.1876
model - 1591451362, 1591451527.677, 0.77, 0.1711,  0.76, 0.1631
model - 1591451362, 1591451527.776, 0.8, 0.1645,  0.8, 0.1446
model - 1591451362, 1591451527.899, 0.84, 0.1257,  0.82, 0.1402
model - 1591451362, 1591451528.018, 0.76, 0.1646,  0.74, 0.184
model - 1591451362, 1591451528.135, 0.68, 0.2031,  0.76, 0.163
model - 1591451362, 1591451528.236, 0.75, 0.166,  0.78, 0.1626
model - 1591451362, 1591451528.373, 0.82, 0.1275,  0.77, 0.1505
model - 1591451362, 1591451528.49, 0.81, 0.1423,  0.72, 0.1777
model - 1591451362, 1591451528.586, 0.85, 0.1349,  0.86, 0.1131
model - 1591451362, 1591451528.695, 0.8, 0.1272,  0.74, 0.1934
model - 1591451362, 1591451528.802, 0.79, 0.1528,  0.76, 0.1596
model - 1591451362, 1591451528.922, 0.71, 0.1776,  0.83, 0.1507
model - 1591451362, 1591451529.03, 0.78, 0.1706,  0.75, 0.167
model - 1591451362, 1591451529.147, 0.77, 0.1635,  0.8, 0.1562
model - 1591451362, 1591451529.244, 0.8, 0.13,  0.81, 0.1291
model - 1591451362, 1591451529.339, 0.88, 0.1111,  0.72, 0.1825
model - 1591451362, 1591451529.44, 0.72, 0.1803,  0.85, 0.108
model - 1591451362, 1591451529.552, 0.77, 0.1631,  0.76, 0.1525
model - 1591451362, 1591451529.649, 0.76, 0.1483,  0.84, 0.1421
model - 1591451362, 1591451529.743, 0.78, 0.1511,  0.72, 0.1751
model - 1591451362, 1591451529.819, 0.75, 0.1514,  0.7, 0.1875
model - 1591451362, 1591451529.933, 0.71, 0.1725,  0.77, 0.1645
model - 1591451362, 1591451530.029, 0.78, 0.1439,  0.76, 0.1514
model - 1591451362, 1591451530.153, 0.83, 0.1158,  0.75, 0.1783
model - 1591451362, 1591451530.277, 0.81, 0.1477,  0.79, 0.1616
model - 1591451362, 1591451530.386, 0.72, 0.1642,  0.69, 0.1794
model - 1591451362, 1591451530.515, 0.88, 0.1201,  0.77, 0.1617
model - 1591451362, 1591451530.613, 0.83, 0.1345,  0.75, 0.1838
model - 1591451362, 1591451530.734, 0.82, 0.1327,  0.72, 0.1986
model - 1591451362, 1591451530.844, 0.74, 0.1578,  0.72, 0.1757
model - 1591451362, 1591451530.953, 0.78, 0.1506,  0.74, 0.1703
model - 1591451362, 1591451531.053, 0.79, 0.1431,  0.75, 0.1883
model - 1591451362, 1591451531.168, 0.89, 0.0984,  0.84, 0.1471
model - 1591451362, 1591451531.292, 0.82, 0.1561,  0.82, 0.1423
model - 1591451362, 1591451531.389, 0.81, 0.1368,  0.68, 0.1962
model - 1591451362, 1591451531.486, 0.78, 0.1487,  0.71, 0.1639
model - 1591451362, 1591451531.586, 0.88, 0.0909,  0.8, 0.1408
model - 1591451362, 1591451531.687, 0.79, 0.1507,  0.81, 0.1218
model - 1591451362, 1591451531.821, 0.83, 0.1405,  0.74, 0.1745
model - 1591451362, 1591451531.935, 0.84, 0.1115,  0.76, 0.169
model - 1591451362, 1591451532.034, 0.84, 0.0997,  0.76, 0.1726
model - 1591451362, 1591451532.151, 0.76, 0.1541,  0.76, 0.1633
model - 1591451362, 1591451532.27, 0.68, 0.1802,  0.73, 0.1821
model - 1591451362, 1591451532.37, 0.73, 0.1941,  0.74, 0.1714
model - 1591451362, 1591451532.469, 0.77, 0.156,  0.7, 0.208
model - 1591451362, 1591451532.568, 0.7, 0.2004,  0.77, 0.1534
model - 1591451362, 1591451532.674, 0.77, 0.1501,  0.74, 0.1625
model - 1591451362, 1591451532.778, 0.72, 0.1676,  0.83, 0.1306
model - 1591451362, 1591451532.911, 0.85, 0.1053,  0.77, 0.1691
model - 1591451362, 1591451533.012, 0.8, 0.1357,  0.74, 0.1849
model - 1591451362, 1591451533.113, 0.78, 0.1627,  0.77, 0.1417
model - 1591451362, 1591451533.209, 0.79, 0.1529,  0.71, 0.176
model - 1591451362, 1591451533.313, 0.74, 0.145,  0.75, 0.1658
model - 1591451362, 1591451533.41, 0.82, 0.1451,  0.85, 0.1351
model - 1591451362, 1591451533.506, 0.78, 0.156,  0.76, 0.1769
model - 1591451362, 1591451533.603, 0.73, 0.1459,  0.83, 0.125
model - 1591451362, 1591451533.71, 0.84, 0.119,  0.75, 0.1723
model - 1591451362, 1591451533.813, 0.63, 0.2155,  0.71, 0.1852
model - 1591451362, 1591451533.92, 0.8, 0.1491,  0.75, 0.1678
model - 1591451362, 1591451534.052, 0.77, 0.1659,  0.69, 0.1984
model - 1591451362, 1591451534.148, 0.74, 0.1604,  0.86, 0.1441
model - 1591451362, 1591451534.243, 0.7, 0.1828,  0.72, 0.1675
model - 1591451362, 1591451534.354, 0.83, 0.1209,  0.74, 0.1779
model - 1591451362, 1591451534.456, 0.81, 0.1322,  0.72, 0.1831
model - 1591451362, 1591451534.586, 0.78, 0.1418,  0.68, 0.2092
model - 1591451362, 1591451534.687, 0.74, 0.1529,  0.66, 0.1922
model - 1591451362, 1591451534.784, 0.8, 0.1423,  0.78, 0.1505
model - 1591451362, 1591451534.884, 0.74, 0.1583,  0.76, 0.1552
model - 1591451362, 1591451535.014, 0.8, 0.1395,  0.74, 0.1794
model - 1591451362, 1591451535.125, 0.79, 0.1465,  0.71, 0.1826
model - 1591451362, 1591451535.257, 0.78, 0.1574,  0.74, 0.1798
model - 1591451362, 1591451535.355, 0.76, 0.1481,  0.72, 0.1806
model - 1591451362, 1591451535.454, 0.8, 0.1361,  0.81, 0.1327
model - 1591451362, 1591451535.553, 0.75, 0.1764,  0.76, 0.1791
model - 1591451362, 1591451535.652, 0.83, 0.1287,  0.8, 0.1413
model - 1591451362, 1591451535.769, 0.8, 0.1301,  0.72, 0.1625
model - 1591451362, 1591451535.875, 0.85, 0.1155,  0.73, 0.1664
model - 1591451362, 1591451535.98, 0.8, 0.1277,  0.64, 0.2204
model - 1591451362, 1591451536.077, 0.83, 0.1307,  0.78, 0.1562
model - 1591451362, 1591451536.173, 0.85, 0.1229,  0.73, 0.1942
model - 1591451362, 1591451536.287, 0.79, 0.1445,  0.8, 0.153
model - 1591451362, 1591451536.414, 0.76, 0.1768,  0.78, 0.1457
model - 1591451362, 1591451536.553, 0.75, 0.1652,  0.75, 0.1748
model - 1591451362, 1591451536.671, 0.8, 0.1363,  0.8, 0.1471
model - 1591451362, 1591451536.778, 0.86, 0.101,  0.76, 0.1697
model - 1591451362, 1591451536.884, 0.81, 0.1275,  0.79, 0.1435
model - 1591451362, 1591451537.011, 0.86, 0.1155,  0.73, 0.1816
model - 1591451362, 1591451537.108, 0.82, 0.1259,  0.81, 0.1302
model - 1591451362, 1591451537.215, 0.83, 0.1235,  0.74, 0.1883
model - 1591451362, 1591451537.322, 0.83, 0.1258,  0.68, 0.1953
model - 1591451362, 1591451537.432, 0.83, 0.1365,  0.73, 0.1939
model - 1591451362, 1591451537.544, 0.85, 0.1301,  0.83, 0.1403
model - 1591451362, 1591451537.64, 0.81, 0.1358,  0.76, 0.1662
model - 1591451362, 1591451537.75, 0.82, 0.144,  0.76, 0.1761
model - 1591451362, 1591451537.87, 0.74, 0.1636,  0.74, 0.1861
model - 1591451362, 1591451537.97, 0.8, 0.151,  0.82, 0.1429
model - 1591451362, 1591451538.069, 0.82, 0.1236,  0.73, 0.1893
model - 1591451362, 1591451538.185, 0.84, 0.1129,  0.7, 0.2165
model - 1591451362, 1591451538.305, 0.84, 0.132,  0.7, 0.1938
model - 1591451362, 1591451538.402, 0.79, 0.1398,  0.73, 0.1919
model - 1591451362, 1591451538.521, 0.79, 0.1334,  0.79, 0.1528
model - 1591451362, 1591451538.619, 0.77, 0.1693,  0.73, 0.1769
model - 1591451362, 1591451538.717, 0.78, 0.1402,  0.77, 0.1756
model - 1591451362, 1591451538.818, 0.82, 0.136,  0.74, 0.1525
model - 1591451362, 1591451538.914, 0.89, 0.0935,  0.83, 0.1461
model - 1591451362, 1591451539.009, 0.82, 0.1445,  0.78, 0.1469
model - 1591451362, 1591451539.133, 0.83, 0.1241,  0.74, 0.1492
model - 1591451362, 1591451539.234, 0.84, 0.1105,  0.76, 0.2043
model - 1591451362, 1591451539.33, 0.83, 0.1331,  0.69, 0.1979
model - 1591451362, 1591451539.458, 0.79, 0.1462,  0.73, 0.1779
model - 1591451362, 1591451539.562, 0.76, 0.1527,  0.71, 0.1855
model - 1591451362, 1591451539.686, 0.83, 0.121,  0.81, 0.1365
model - 1591451362, 1591451539.784, 0.81, 0.1333,  0.81, 0.1439
model - 1591451362, 1591451539.888, 0.83, 0.1156,  0.8, 0.152
model - 1591451362, 1591451540.003, 0.75, 0.158,  0.76, 0.1786
model - 1591451362, 1591451540.106, 0.86, 0.1097,  0.75, 0.171
model - 1591451362, 1591451540.221, 0.89, 0.1036,  0.76, 0.1543
model - 1591451362, 1591451540.352, 0.83, 0.1022,  0.77, 0.1957
model - 1591451362, 1591451540.448, 0.81, 0.1305,  0.77, 0.1695
model - 1591451362, 1591451540.569, 0.82, 0.133,  0.76, 0.1632
model - 1591451362, 1591451540.668, 0.85, 0.117,  0.78, 0.1651
model - 1591451362, 1591451540.774, 0.8, 0.1384,  0.73, 0.1825
model - 1591451362, 1591451540.901, 0.76, 0.1539,  0.75, 0.1785
model - 1591451362, 1591451541.009, 0.83, 0.1226,  0.72, 0.1999
model - 1591451362, 1591451541.104, 0.76, 0.1464,  0.77, 0.1823
model - 1591451362, 1591451541.203, 0.77, 0.1829,  0.77, 0.1557
model - 1591451362, 1591451541.304, 0.83, 0.119,  0.68, 0.2077
model - 1591451362, 1591451541.403, 0.82, 0.1533,  0.73, 0.169
model - 1591451362, 1591451541.509, 0.71, 0.1935,  0.76, 0.154
model - 1591451362, 1591451541.607, 0.76, 0.1526,  0.78, 0.1619
model - 1591451362, 1591451541.712, 0.87, 0.1137,  0.7, 0.201
model - 1591451362, 1591451541.818, 0.77, 0.1578,  0.71, 0.2039
model - 1591451362, 1591451541.914, 0.78, 0.1546,  0.8, 0.1512
model - 1591451362, 1591451542.02, 0.84, 0.1222,  0.75, 0.17
model - 1591451362, 1591451542.118, 0.7, 0.1805,  0.66, 0.1976
model - 1591451362, 1591451542.214, 0.82, 0.1248,  0.8, 0.158
model - 1591451362, 1591451542.316, 0.78, 0.1544,  0.75, 0.178
model - 1591451362, 1591451542.411, 0.74, 0.1556,  0.66, 0.2306
model - 1591451362, 1591451542.51, 0.78, 0.1409,  0.85, 0.1301
model - 1591451362, 1591451542.608, 0.79, 0.1365,  0.83, 0.1384
model - 1591451362, 1591451542.723, 0.8, 0.1269,  0.7, 0.1836
model - 1591451362, 1591451542.824, 0.74, 0.1668,  0.82, 0.1474
model - 1591451362, 1591451542.929, 0.77, 0.1582,  0.82, 0.1397
model - 1591451362, 1591451543.027, 0.78, 0.1428,  0.81, 0.1665
model - 1591451362, 1591451543.125, 0.72, 0.1691,  0.78, 0.1565
model - 1591451362, 1591451543.229, 0.68, 0.186,  0.72, 0.1928
model - 1591451362, 1591451543.326, 0.83, 0.1318,  0.69, 0.1998
model - 1591451362, 1591451543.422, 0.83, 0.1368,  0.69, 0.2018
model - 1591451362, 1591451543.521, 0.82, 0.1283,  0.8, 0.1453
model - 1591451362, 1591451543.644, 0.8, 0.1493,  0.79, 0.1574
model - 1591451362, 1591451543.749, 0.79, 0.1594,  0.79, 0.1586
model - 1591451362, 1591451543.848, 0.81, 0.1435,  0.7, 0.2028
model - 1591451362, 1591451543.957, 0.84, 0.136,  0.74, 0.1722
model - 1591451362, 1591451544.055, 0.82, 0.1243,  0.8, 0.1377
model - 1591451362, 1591451544.153, 0.76, 0.1592,  0.71, 0.1941
model - 1591451362, 1591451544.267, 0.77, 0.1514,  0.71, 0.1656
model - 1591451362, 1591451544.366, 0.74, 0.1679,  0.76, 0.1579
model - 1591451362, 1591451544.46, 0.75, 0.1626,  0.79, 0.1646
model - 1591451362, 1591451544.582, 0.82, 0.1384,  0.72, 0.1682
model - 1591451362, 1591451544.699, 0.83, 0.1422,  0.71, 0.1759
model - 1591451362, 1591451544.827, 0.78, 0.1506,  0.72, 0.166
model - 1591451362, 1591451544.927, 0.8, 0.1675,  0.72, 0.1827
model - 1591451362, 1591451545.023, 0.82, 0.1279,  0.82, 0.1509
model - 1591451362, 1591451545.12, 0.75, 0.1534,  0.67, 0.1987
model - 1591451362, 1591451545.218, 0.78, 0.15,  0.74, 0.1765
model - 1591451362, 1591451545.328, 0.78, 0.1535,  0.79, 0.1457
model - 1591451362, 1591451545.437, 0.8, 0.1598,  0.73, 0.1934
model - 1591451362, 1591451545.551, 0.78, 0.1464,  0.71, 0.1777
model - 1591451362, 1591451545.658, 0.8, 0.1453,  0.66, 0.2203
model - 1591451362, 1591451545.757, 0.79, 0.1466,  0.81, 0.143
model - 1591451362, 1591451545.859, 0.73, 0.1922,  0.78, 0.1742
model - 1591451362, 1591451545.978, 0.77, 0.1684,  0.73, 0.1611
model - 1591451362, 1591451546.097, 0.82, 0.1515,  0.71, 0.1711
model - 1591451362, 1591451546.196, 0.81, 0.1463,  0.69, 0.2028
model - 1591451362, 1591451546.292, 0.82, 0.141,  0.79, 0.1672
model - 1591451362, 1591451546.399, 0.79, 0.1464,  0.8, 0.1251
model - 1591451362, 1591451546.498, 0.84, 0.1185,  0.72, 0.1521
model - 1591451362, 1591451546.596, 0.81, 0.1323,  0.77, 0.1668
model - 1591451362, 1591451546.704, 0.73, 0.167,  0.7, 0.2063
model - 1591451362, 1591451546.802, 0.71, 0.2027,  0.77, 0.1686
model - 1591451362, 1591451546.917, 0.82, 0.1251,  0.73, 0.1815
model - 1591451362, 1591451547.036, 0.8, 0.1297,  0.73, 0.1895
model - 1591451362, 1591451547.149, 0.8, 0.1269,  0.76, 0.178
model - 1591451362, 1591451547.273, 0.82, 0.1231,  0.75, 0.1755
model - 1591451362, 1591451547.372, 0.84, 0.1113,  0.74, 0.1814
model - 1591451362, 1591451547.47, 0.74, 0.1467,  0.73, 0.174
model - 1591451362, 1591451547.575, 0.81, 0.1378,  0.67, 0.2101
model - 1591451362, 1591451547.676, 0.76, 0.1516,  0.78, 0.1753
model - 1591451362, 1591451547.788, 0.71, 0.1979,  0.64, 0.2166
model - 1591451362, 1591451547.888, 0.73, 0.1631,  0.81, 0.1479
model - 1591451362, 1591451547.987, 0.88, 0.1075,  0.68, 0.1991
model - 1591451362, 1591451548.085, 0.82, 0.1328,  0.78, 0.1496
model - 1591451362, 1591451548.208, 0.78, 0.1724,  0.82, 0.1438
model - 1591451362, 1591451548.32, 0.72, 0.1739,  0.74, 0.1771
model - 1591451362, 1591451548.417, 0.72, 0.1789,  0.74, 0.1781
model - 1591451362, 1591451548.512, 0.73, 0.1822,  0.78, 0.1585
model - 1591451362, 1591451548.613, 0.79, 0.1343,  0.74, 0.1773
model - 1591451362, 1591451548.716, 0.73, 0.171,  0.71, 0.1928
model - 1591451362, 1591451548.827, 0.75, 0.1607,  0.83, 0.1427
model - 1591451362, 1591451548.925, 0.72, 0.1793,  0.73, 0.155
model - 1591451362, 1591451549.021, 0.81, 0.139,  0.8, 0.1434
model - 1591451362, 1591451549.12, 0.82, 0.1252,  0.67, 0.1902
model - 1591451362, 1591451549.218, 0.78, 0.1579,  0.75, 0.169
model - 1591451362, 1591451549.317, 0.71, 0.2037,  0.75, 0.1623
model - 1591451362, 1591451549.413, 0.76, 0.1666,  0.73, 0.1657
model - 1591451362, 1591451549.51, 0.81, 0.1501,  0.77, 0.148
model - 1591451362, 1591451549.613, 0.77, 0.1533,  0.65, 0.2161
model - 1591451362, 1591451549.713, 0.71, 0.1842,  0.72, 0.1919
model - 1591451362, 1591451549.81, 0.71, 0.185,  0.73, 0.1753
model - 1591451362, 1591451549.91, 0.85, 0.154,  0.82, 0.1439
model - 1591451362, 1591451550.008, 0.74, 0.1625,  0.76, 0.1601
model - 1591451362, 1591451550.135, 0.77, 0.1677,  0.75, 0.1698
model - 1591451362, 1591451550.232, 0.75, 0.1767,  0.83, 0.1379
model - 1591451362, 1591451550.338, 0.79, 0.1361,  0.83, 0.1423
model - 1591451362, 1591451550.457, 0.82, 0.1404,  0.7, 0.197
model - 1591451362, 1591451550.555, 0.8, 0.138,  0.76, 0.1626
model - 1591451362, 1591451550.652, 0.82, 0.1311,  0.83, 0.1444
model - 1591451362, 1591451550.751, 0.78, 0.1464,  0.75, 0.1677
model - 1591451362, 1591451550.846, 0.87, 0.1209,  0.77, 0.1513
model - 1591451362, 1591451550.971, 0.82, 0.1362,  0.76, 0.1525
model - 1591451362, 1591451551.085, 0.8, 0.1248,  0.75, 0.182
model - 1591451362, 1591451551.186, 0.78, 0.1603,  0.73, 0.1786
model - 1591451362, 1591451551.281, 0.8, 0.1271,  0.79, 0.1646
model - 1591451362, 1591451551.377, 0.85, 0.1215,  0.8, 0.1428
model - 1591451362, 1591451551.476, 0.82, 0.1236,  0.76, 0.1759
model - 1591451362, 1591451551.599, 0.78, 0.1637,  0.68, 0.2112
model - 1591451362, 1591451551.694, 0.81, 0.1558,  0.73, 0.1691
model - 1591451362, 1591451551.809, 0.84, 0.1074,  0.73, 0.1722
model - 1591451362, 1591451551.905, 0.75, 0.1624,  0.74, 0.1603
model - 1591451362, 1591451552.02, 0.75, 0.1899,  0.75, 0.1693
model - 1591451362, 1591451552.125, 0.77, 0.1607,  0.79, 0.1249
model - 1591451362, 1591451552.236, 0.83, 0.1204,  0.77, 0.1624
model - 1591451362, 1591451552.333, 0.83, 0.1326,  0.74, 0.17
model - 1591451362, 1591451552.444, 0.85, 0.1389,  0.77, 0.1595
model - 1591451362, 1591451552.548, 0.82, 0.1218,  0.82, 0.1533
model - 1591451362, 1591451552.674, 0.82, 0.1418,  0.76, 0.1679
model - 1591451362, 1591451552.773, 0.79, 0.1668,  0.79, 0.1402
model - 1591451362, 1591451552.872, 0.8, 0.1548,  0.82, 0.1399
model - 1591451362, 1591451552.973, 0.81, 0.1526,  0.73, 0.1678
model - 1591451362, 1591451553.116, 0.84, 0.1193,  0.78, 0.147
model - 1591451362, 1591451553.229, 0.88, 0.1109,  0.77, 0.1704
model - 1591451362, 1591451553.327, 0.73, 0.1679,  0.81, 0.1323
model - 1591451362, 1591451553.426, 0.78, 0.148,  0.82, 0.1357
model - 1591451362, 1591451553.528, 0.8, 0.1406,  0.74, 0.1601
model - 1591451362, 1591451553.626, 0.8, 0.139,  0.81, 0.1474
model - 1591451362, 1591451553.703, 0.73, 0.143,  0.8, 0.1513
